Voltage Amplitude:  10  Volts
Voltage Frequency:  0.5  Hz
Phase Difference:  90.0  Degrees

        time            y(t)            v(t)          y(t+1)          v(t+1)         Voltage
    0.000000     0.000000000     0.000000000     0.001066246     0.906789852    10.000000000
    0.002000     0.001066246     0.906789852     0.003059239     1.035772709    10.000000000
    0.004000     0.003059239     1.035772709     0.005136228     1.035698801    10.000000000
    0.006000     0.005136228     1.035698801     0.007193636     1.021268584    10.000000000
    0.008000     0.007193636     1.021268584     0.009220218     1.005442805    10.000000000
    0.010000     0.009220218     1.005442805     0.011215152     0.989682110    10.000000000
    0.012000     0.011215152     0.989682110     0.013178786     0.974148021    10.000000000
    0.014000     0.013178786     0.974148021     0.015111597     0.958855349    10.000000000
    0.016000     0.015111597     0.958855349     0.017014064     0.943802383    10.000000000
    0.018000     0.017014064     0.943802383     0.018886665     0.928985599    10.000000000
    0.020000     0.018886665     0.928985599     0.020729868     0.914401321    10.000000000
    0.022000     0.020729868     0.914401321     0.022544133     0.900045906    10.000000000
    0.024000     0.022544133     0.900045906     0.024329917     0.885915767    10.000000000
    0.026000     0.024329917     0.885915767     0.026087664     0.872007370    10.000000000
    0.028000     0.026087664     0.872007370     0.027817816     0.858317239    10.000000000
    0.030000     0.027817816     0.858317239     0.029520804     0.844841952    10.000000000
    0.032000     0.029520804     0.844841952     0.031197057     0.831578138    10.000000000
    0.034000     0.031197057     0.831578138     0.032846993     0.818522483    10.000000000
    0.036000     0.032846993     0.818522483     0.034471024     0.805671721    10.000000000
    0.038000     0.034471024     0.805671721     0.036069559     0.793022640    10.000000000
    0.040000     0.036069559     0.793022640     0.037642996     0.780572077    10.000000000
    0.042000     0.037642996     0.780572077     0.039191730     0.768316917    10.000000000
    0.044000     0.039191730     0.768316917     0.040716149     0.756254098    10.000000000
    0.046000     0.040716149     0.756254098     0.042216634     0.744380601    10.000000000
    0.048000     0.042216634     0.744380601     0.043693560     0.732693459    10.000000000
    0.050000     0.043693560     0.732693459     0.045147298     0.721189747    10.000000000
    0.052000     0.045147298     0.721189747     0.046578211     0.709866589    10.000000000
    0.054000     0.046578211     0.709866589     0.047986658     0.698721153    10.000000000
    0.056000     0.047986658     0.698721153     0.049372991     0.687750651    10.000000000
    0.058000     0.049372991     0.687750651     0.050737558     0.676952340    10.000000000
    0.060000     0.050737558     0.676952340     0.052080699     0.666323518    10.000000000
    0.062000     0.052080699     0.666323518     0.053402752     0.655861527    10.000000000
    0.064000     0.053402752     0.655861527     0.054704047     0.645563750    10.000000000
    0.066000     0.054704047     0.645563750     0.055984911     0.635427610    10.000000000
    0.068000     0.055984911     0.635427610     0.057245663     0.625450572    10.000000000
    0.070000     0.057245663     0.625450572     0.058486619     0.615630141    10.000000000
    0.072000     0.058486619     0.615630141     0.059708091     0.605963859    10.000000000
    0.074000     0.059708091     0.605963859     0.060910384     0.596449309    10.000000000
    0.076000     0.060910384     0.596449309     0.062093799     0.587084109    10.000000000
    0.078000     0.062093799     0.587084109     0.063258633     0.577865917    10.000000000
    0.080000     0.063258633     0.577865917     0.064405176     0.568792426    10.000000000
    0.082000     0.064405176     0.568792426     0.065533717     0.559861366    10.000000000
    0.084000     0.065533717     0.559861366     0.066644538     0.551070503    10.000000000
    0.086000     0.066644538     0.551070503     0.067737917     0.542417637    10.000000000
    0.088000     0.067737917     0.542417637     0.068814128     0.533900602    10.000000000
    0.090000     0.068814128     0.533900602     0.069873439     0.525517268    10.000000000
    0.092000     0.069873439     0.525517268     0.070916118     0.517265536    10.000000000
    0.094000     0.070916118     0.517265536     0.071942424     0.509143343    10.000000000
    0.096000     0.071942424     0.509143343     0.072952615     0.501148655    10.000000000
    0.098000     0.072952615     0.501148655     0.073946944     0.493279471    10.000000000
    0.100000     0.073946944     0.493279471     0.074925659     0.485533823    10.000000000
    0.102000     0.074925659     0.485533823     0.075889007     0.477909771    10.000000000
    0.104000     0.075889007     0.477909771     0.076837227     0.470405408    10.000000000
    0.106000     0.076837227     0.470405408     0.077770558     0.463018856    10.000000000
