Voltage Amplitude:  7  Volts
Voltage Frequency:  1  Hz
Phase Difference:  90.0  Degrees

        time            y(t)            v(t)          y(t+1)          v(t+1)         Voltage
    0.000000     0.000000000     0.000000000     0.000198208     0.420179458     7.000000000
    0.001000     0.000198208     0.420179458     0.000751686     0.644700932     7.000000000
    0.002000     0.000751686     0.644700932     0.001439854     0.716918124     7.000000000
    0.003000     0.001439854     0.716918124     0.002169300     0.737098047     7.000000000
    0.004000     0.002169300     0.737098047     0.002908607     0.739932601     7.000000000
    0.005000     0.002908607     0.739932601     0.003647321     0.737011825     7.000000000
    0.006000     0.003647321     0.737011825     0.004381987     0.732201629     7.000000000
    0.007000     0.004381987     0.732201629     0.005111481     0.726791237     7.000000000
    0.008000     0.005111481     0.726791237     0.005835460     0.721210429     7.000000000
    0.009000     0.005835460     0.721210429     0.006553838     0.715602321     7.000000000
    0.010000     0.006553838     0.715602321     0.007266616     0.710014419     7.000000000
    0.011000     0.007266616     0.710014419     0.007973823     0.704462339     7.000000000
    0.012000     0.007973823     0.704462339     0.008675499     0.698951062     7.000000000
    0.013000     0.008675499     0.698951062     0.009371685     0.693482023     7.000000000
    0.014000     0.009371685     0.693482023     0.010062423     0.688055478     7.000000000
    0.015000     0.010062423     0.688055478     0.010747756     0.682671291     7.000000000
    0.016000     0.010747756     0.682671291     0.011427726     0.677329194     7.000000000
    0.017000     0.011427726     0.677329194     0.012102375     0.672028880     7.000000000
    0.018000     0.012102375     0.672028880     0.012771744     0.666770030     7.000000000
    0.019000     0.012771744     0.666770030     0.013435876     0.661552322     7.000000000
    0.020000     0.013435876     0.661552322     0.014094811     0.656375435     7.000000000
    0.021000     0.014094811     0.656375435     0.014748589     0.651239050     7.000000000
    0.022000     0.014748589     0.651239050     0.015397251     0.646142850     7.000000000
    0.023000     0.015397251     0.646142850     0.016040837     0.641086522     7.000000000
    0.024000     0.016040837     0.641086522     0.016679387     0.636069753     7.000000000
    0.025000     0.016679387     0.636069753     0.017312940     0.631092234     7.000000000
    0.026000     0.017312940     0.631092234     0.017941535     0.626153658     7.000000000
    0.027000     0.017941535     0.626153658     0.018565211     0.621253720     7.000000000
    0.028000     0.018565211     0.621253720     0.019184006     0.616392119     7.000000000
    0.029000     0.019184006     0.616392119     0.019797959     0.611568554     7.000000000
    0.030000     0.019797959     0.611568554     0.020407108     0.606782729     7.000000000
    0.031000     0.020407108     0.606782729     0.021011490     0.602034347     7.000000000
    0.032000     0.021011490     0.602034347     0.021611142     0.597323116     7.000000000
    0.033000     0.021611142     0.597323116     0.022206101     0.592648746     7.000000000
    0.034000     0.022206101     0.592648746     0.022796405     0.588010948     7.000000000
    0.035000     0.022796405     0.588010948     0.023382089     0.583409436     7.000000000
    0.036000     0.023382089     0.583409436     0.023963190     0.578843927     7.000000000
    0.037000     0.023963190     0.578843927     0.024539743     0.574314138     7.000000000
    0.038000     0.024539743     0.574314138     0.025111785     0.569819791     7.000000000
    0.039000     0.025111785     0.569819791     0.025679350     0.565360608     7.000000000
    0.040000     0.025679350     0.565360608     0.026242473     0.560936314     7.000000000
    0.041000     0.026242473     0.560936314     0.026801190     0.556546636     7.000000000
    0.042000     0.026801190     0.556546636     0.027355534     0.552191304     7.000000000
    0.043000     0.027355534     0.552191304     0.027905540     0.547870049     7.000000000
    0.044000     0.027905540     0.547870049     0.028451242     0.543582605     7.000000000
    0.045000     0.028451242     0.543582605     0.028992674     0.539328706     7.000000000
    0.046000     0.028992674     0.539328706     0.029529869     0.535108091     7.000000000
    0.047000     0.029529869     0.535108091     0.030062859     0.530920499     7.000000000
    0.048000     0.030062859     0.530920499     0.030591679     0.526765673     7.000000000
    0.049000     0.030591679     0.526765673     0.031116360     0.522643355     7.000000000
    0.050000     0.031116360     0.522643355     0.031636935     0.518553291     7.000000000
    0.051000     0.031636935     0.518553291     0.032153437     0.514495230     7.000000000
    0.052000     0.032153437     0.514495230     0.032665896     0.510468920     7.000000000
    0.053000     0.032665896     0.510468920     0.033174345     0.506474114     7.000000000
    0.054000     0.033174345     0.506474114     0.033678815     0.502510565     7.000000000
    0.055000     0.033678815     0.502510565     0.034179337     0.498578029     7.000000000
    0.056000     0.034179337     0.498578029     0.034675942     0.494676263     7.000000000
    0.057000     0.034675942     0.494676263     0.035168661     0.490805025     7.000000000
    0.058000     0.035168661     0.490805025     0.035657523     0.486964079     7.000000000
    0.059000     0.035657523     0.486964079     0.036142561     0.483153186     7.000000000
    0.060000     0.036142561     0.483153186     0.036623802     0.479372112     7.000000000
    0.061000     0.036623802     0.479372112     0.037101277     0.475620623     7.000000000
    0.062000     0.037101277     0.475620623     0.037575015     0.471898487     7.000000000
    0.063000     0.037575015     0.471898487     0.038045047     0.468205476     7.000000000
    0.064000     0.038045047     0.468205476     0.038511399     0.464541362     7.000000000
    0.065000     0.038511399     0.464541362     0.038974102     0.460905918     7.000000000
    0.066000     0.038974102     0.460905918     0.039433184     0.457298920     7.000000000
    0.067000     0.039433184     0.457298920     0.039888674     0.453720145     7.000000000
    0.068000     0.039888674     0.453720145     0.040340598     0.450169374     7.000000000
    0.069000     0.040340598     0.450169374     0.040788986     0.446646386     7.000000000
    0.070000     0.040788986     0.446646386     0.041233865     0.443150965     7.000000000
    0.071000     0.041233865     0.443150965     0.041675263     0.439682894     7.000000000
    0.072000     0.041675263     0.439682894     0.042113205     0.436241961     7.000000000
    0.073000     0.042113205     0.436241961     0.042547721     0.432827952     7.000000000
    0.074000     0.042547721     0.432827952     0.042978836     0.429440657     7.000000000
    0.075000     0.042978836     0.429440657     0.043406578     0.426079867     7.000000000
    0.076000     0.043406578     0.426079867     0.043830971     0.422745375     7.000000000
    0.077000     0.043830971     0.422745375     0.044252044     0.419436974     7.000000000
    0.078000     0.044252044     0.419436974     0.044669821     0.416154462     7.000000000
    0.079000     0.044669821     0.416154462     0.045084329     0.412897635     7.000000000
    0.080000     0.045084329     0.412897635     0.045495592     0.409666292     7.000000000
    0.081000     0.045495592     0.409666292     0.045903637     0.406460234     7.000000000
    0.082000     0.045903637     0.406460234     0.046308489     0.403279264     7.000000000
    0.083000     0.046308489     0.403279264     0.046710173     0.400123184     7.000000000
    0.084000     0.046710173     0.400123184     0.047108712     0.396991801     7.000000000
    0.085000     0.047108712     0.396991801     0.047504133     0.393884921     7.000000000
    0.086000     0.047504133     0.393884921     0.047896459     0.390802352     7.000000000
    0.087000     0.047896459     0.390802352     0.048285715     0.387743905     7.000000000
    0.088000     0.048285715     0.387743905     0.048671925     0.384709389     7.000000000
